model,index,N,z,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,kahler_wrong_boundary_delta_g_inverse2,kahler_negative_control_shift,kahler_mass_invariance_error,kahler_negative_control_residual,konishi_delta_g_inverse2,konishi_wrong_boundary_delta_g_inverse2,konishi_negative_control_shift,konishi_mass_invariance_error,konishi_negative_control_residual,high_low_identity_residual,scalar_min_over_s
shift,1009,-0.02415027283575255,0.024444252467127826,0.0,0.0,0.000147840120017369270711464209755,0.000147840120017369270711464209755,2.61570727298784504820478110355e-92,1.06950822712974352404637883748e-93,-0.00000187241699374814103478568214268,0.0,0.0,-0.00000187241699374814103478568214268,0.000000171702983781095853200946460769,0.000000171702983781095853200946460769,2.07022948491228412564498777343e-97,0.000000171715676703640112446745581184,0.00953131229053034245692285631456,0.0110755857803850203747552619115,0.00960416811697154222350090013102,-0.00000187241699374814103478568214268,0.00000184355543326776402281953052383,0.00000371597242701590505760521266651,-9.24428209458039354440761234752e-181,2.72281671770542990872366083252e-182,-0.00000187241699374814103478568214268,-0.0000231393947547445832507976106318,-0.0000212669777609964422160119284891,-9.24428209458039354440761234752e-181,-3.77248655641029177305638955782e-182,-4.77835120347538601798514690129e-183,1.0
shift,1010,-0.022540254646702396,0.022796205635675262,0.0,0.0,0.000137878528158962670276483167837,0.000137878528158962670276483167837,2.60836074848949222668550126192e-92,9.9604298214621530885358042119e-94,-0.00000174625195899118703910530925122,0.0,0.0,-0.00000174625195899118703910530925122,0.000000160133490202526890217394741589,0.000000160133490202526890217394741589,1.92802397387771958861316242378e-97,0.000000160144530196650728015546584376,0.00888904016155118138840348994518,0.0103322418905709100295341470339,0.0089570310730488809308359704655,-0.00000174625195899118703910530925122,0.00000171938797650031859177470130829,0.00000346563993549150563088001055951,-2.31109354570107890492283383257e-180,7.6950966761946455030628006613e-182,-0.00000174625195899118703910530925122,-0.000021580445048127915843627748537,-0.0000198341930891367288045224392858,-2.31109354570107890492283383257e-180,2.89399251378779571634211773273e-182,4.68267386202924089753460500071e-182,1.0
shift,1011,-0.02093023645765224,0.021150810054744257,0.0,0.0,0.000127932039800465118055037908977,0.000127932039800465118055037908977,2.60104579919258483832651707969e-92,9.2289348917714142526373859887e-94,-0.000001620278212295223881658944237,0.0,0.0,-0.000001620278212295223881658944237,0.000000148581538248671585544256114193,0.000000148581538248671585544256114193,1.78642966543968838102397724364e-97,0.00000014859104282502520074890117024,0.00824774821192272678544812107607,0.00958960811148652078492068359919,0.00831087521599370927409806829761,-0.000001620278212295223881658944237,0.00000159540115950398730535186620026,0.00000321567937179921118701081043727,2.31111653308044828066294252619e-181,4.16792838608177218200955408855e-182,-0.000001620278212295223881658944237,-0.0000200238298314717668063667046321,-0.0000184035516191765429247077603951,2.31111653308044828066294252619e-181,-2.75131537333675826552372615963e-182,4.54447836500409782540654628147e-182,1.0
shift,1012,-0.019320218268602085,0.01950806145920763,0.0,0.0,0.000118000650659137099112383694006,0.000118000650659137099112383694006,2.59376227263006178274524098406e-92,8.50058223551910869450977642566e-94,-0.00000149449569941872195182160454086,0.0,0.0,-0.00000149449569941872195182160454086,0.000000137047122944297389216315227101,0.000000137047122944297389216315227101,1.6454436082612875207553855783e-97,0.000000137055209088298412102850065316,0.00760743613640215641618076356168,0.0088476844814029322186596591751,0.00766570026751750378875929424755,-0.00000149449569941872195182160454086,0.00000147159496323735812208103902348,0.00000296609066265608007390264356434,-1.61779764005444565839994535027e-180,3.28663044346974220631979196514e-182,-0.00000149449569941872195182160454086,-0.0000184695485661585560078295461933,-0.0000169750528667398340560079416524,-1.61779764005444565839994535027e-180,-3.30290225652375871971853894223e-182,1.21560555939695116763633490406e-182,1.0
shift,1013,-0.01771020007955193,0.01786795559079962,0.0,0.0,0.000108084356334033987290928616405,0.000108084356334033987290928616405,2.58651001709120601155728613229e-92,7.7753566816335315757142912494e-94,-0.00000136890436462306641625917518604,0.0,0.0,-0.00000136890436462306641625917518604,0.000000125530239176889454710669775276,0.000000125530239176889454710669775276,1.50506286564644583956010381453e-97,0.000000125537023349710817194270199553,0.00696810362218130907349698880364,0.00810647103383050798040719994814,0.00702150594165288635914076912789,-0.00000136890436462306641625917518604,0.00000134796936712260906091024187771,0.00000271687373174567547716941706374,-6.93348721153519079853357206468e-181,5.46562845992638858391188362842e-182,-0.00000136890436462306641625917518604,-0.0000169176006948287526381963193794,-0.0000155486963302056862219371441934,-6.93348721153519079853357206468e-181,1.41757828979059116728066885129e-182,8.66630328076615655278631726827e-182,1.0
shift,1014,-0.016100181890501775,0.016230488198104825,0.0,0.0,0.0000981831523058056598811104996875,0.0000981831523058056598811104996875,2.57928888161762477516524741098e-92,7.05324313427540793651041911829e-94,-0.00000124350415067001930908699475638,0.0,0.0,-0.00000124350415067001930908699475638,0.000000114030881696417923464290845783,0.000000114030881696417923464290845783,1.36528451546211170260852884063e-97,0.00000011403647983598170773217405099,0.00632975034887409846397165326404,0.00736596779752712943538300432038,0.0063782919447406073297858059441,-0.00000124350415067001930908699475638,0.00000122452434904259639831005621874,0.00000246802849971261570739705097511,-1.15559264362442643903132052862e-180,3.74798690568206916954923662339e-182,-0.00000124350415067001930908699475638,-0.0000153679856413479409440779338788,-0.0000141244814906779216349909391224,-1.15559264362442643903132052862e-180,1.70808071493574473982327025013e-183,7.70176168436648842521765464909e-182,1.0
shift,1015,-0.01449016370145162,0.014595655036547191,0.0,0.0,0.0000882970339364960828984122375927,0.0000882970339364960828984122375927,2.57209871599924999741845078511e-92,6.33422657243793016183075653124e-94,-0.00000111829499881918124975083577506,0.0,0.0,-0.00000111829499881918124975083577506,0.000000102549045115105175213658246753,0.000000102549045115105175213658246753,1.22610565006083035678930868843e-97,0.000000102553572637082423621602054657,0.00569237598850392425000409761244,0.00662617479650652562737461142742,0.00573605797541652670509846598403,-0.00000111829499881918124975083577506,0.00000110125988533794359810918201344,0.0000022195548841571248478600177885,-2.7734497632157423619350526934e-180,7.63056101086176644992200756574e-182,-0.00000111829499881918124975083577506,-0.0000138207028107738855913044419565,-0.0000127024078119547043415536061814,-2.7734497632157423619350526934e-180,-7.0547962359617358091516554895e-182,2.3588613059492074423641168648e-182,1.0
shift,1016,-0.012880145512401464,0.012963451868379019,0.0,0.0,0.0000784259964709628803515136413405,0.0000784259964709628803515136413405,2.56493937077153203569818360702e-92,5.61829204966613398980403872205e-94,-0.00000099327684884597049784083374815,0.0,0.0,-0.00000099327684884597049784083374815,0.0000000910847239090745438118493715461,0.0000000910847239090745438118493715461,1.0875233762264214616107907407e-97,0.0000000910882957078911604116840773305,0.00505598020559552363074692345621,0.00588709205004647492893514626999,0.00509480372470383470099465310146,-0.00000099327684884597049784083374815,0.000000978175950824331863237165877844,0.00000197145279967030236107799962599,-2.08010785513303734258489074929e-180,8.28382374284957065450673083793e-182,-0.00000099327684884597049784083374815,-0.0000122757515895771530870236430407,-0.0000112824747407311825891828092925,-2.08010785513303734258489074929e-180,1.36462594900463912367796682416e-182,5.27140092868416604897853517734e-182,1.0
shift,1017,-0.011270127323351309,0.011333874462669964,0.0,0.0,0.000068570035036183659385358617078,0.000068570035036183659385358617078,2.55781069721110761079976060401e-92,4.9054246936236914999617384213e-94,-0.000000868449639032837458395566802742,0.0,0.0,-0.000000868449639032837458395566802742,0.0000000796379124175446900615956240928,0.0000000796379124175446900615956240928,9.49534815090121387093542692706e-98,0.0000000796406428673931369446762445151,0.00442056265713057481583905975203,0.00514871957269783228472391165413,0.00445452887596798916893203054909,-0.000000868449639032837458395566802742,0.000000855272518783446300443482092124,0.00000172372215781628375883904889487,-3.4668805944947814340024421912e-180,1.64446436107484402077280184253e-182,-0.000000868449639032837458395566802742,-0.0000107331313455310051013628255893,-0.0000098646817064981676429672587866,-3.4668805944947814340024421912e-180,-5.83946647000637814174241799183e-182,3.71547775375423533028012984502e-182,1.0
shift,1018,-0.009660109134301154,0.009706918595296076,0.0,0.0,0.0000587291446419710166641982719473,0.0000587291446419710166641982719473,2.55071254733250836909429169404e-92,4.19560970576376732941484742363e-94,-0.000000743813306178320343532274968673,0.0,0.0,-0.000000743813306178320343532274968673,0.0000000682086048436600309137715748712,0.0000000682086048436600309137715748712,8.12137102066868876656650828272e-98,0.0000000682106077995169324195446409716,0.00378612299259411830988449004989,0.00441105737429259539086929265494,0.00381523310496316546798504475273,-0.000000743813306178320343532274968673,0.000000732549560971488724645057703846,0.00000147636286714980906817733267252,1.84902117965578346869599743534e-180,2.93547644396081804216801927742e-182,-0.000000743813306178320343532274968673,-0.00000919284142782177531270132414362,-0.00000844902812164345496916904917494,1.84902117965578346869599743534e-180,-1.91253558630372624151148085488e-182,5.75960128587826036764546072435e-182,1.0
shift,1019,-0.008050090945250776,0.00808258004892863,0.0,0.0,0.0000489033201815465427745998705961,0.0000489033201815465427745998705961,2.54364477388477719471093927484e-92,3.48883236099064989107960550408e-94,-0.0000006193677856043150231379577963,0.0,0.0,-0.0000006193677856043150231379577963,0.0000000567967952551574073903363218376,0.0000000567967952551574073903363218376,6.75327386789805055629865920448e-98,0.0000000567981840538069744432559727853,0.0031526608540118835443263936737,0.00367410545995317350012521088189,0.00317691607986954638648241984709,-0.0000006193677856043150231379577963,0.000000610007047625937157796204816156,0.00000122937483323025218093416261246,-9.24519673951288614554747915817e-181,-3.91626687062770322478317075648e-184,-0.0000006193677856043150231379577963,-0.00000765488116713719620527548716247,-0.00000703551338153288118213752936617,-9.24519673951288614554747915817e-181,-1.161807452056779056670534164e-181,-2.67501252116255653602677705803e-182,1.0
shift,1020,-0.006440072756200621,0.00646085461302408,0.0,0.0,0.000039092556431551266767414524966,0.000039092556431551266767414524966,2.53660723034769159034008390293e-92,2.78507800728208945399406831264e-94,-0.00000049511301115620730653872040661,0.0,0.0,-0.00000049511301115620730653872040661,0.0000000454024775843782283782429524102,0.0000000454024775843782283782429524102,5.39102833037167546526823701996e-98,0.0000000454033650454414075678383899541,0.0025201758759512799685182419678,0.00293786383010151623717943820035,0.00253957746129400140241204977078,-0.00000049511301115620730653872040661,0.000000487644947465280860229487997938,0.000000982757958621488166768208404548,2.77358623271965538951753828141e-180,3.26741683370539502383200598655e-182,-0.00000049511301115620730653872040661,-0.00000611924987566653135084802307297,-0.00000562413686451032404430930266636,2.77358623271965538951753828141e-180,-1.05237261443247816655828330793e-181,4.43280500394552969178435481019e-183,1.0
shift,1021,-0.004830054567150466,0.004841738083811809,0.0,0.0,0.0000292968480515630486257571532443,0.0000292968480515630486257571532443,2.52959977092765228669056002103e-92,2.08433206527815908904168012342e-94,-0.000000371048915196760646702401243066,0.0,0.0,-0.000000371048915196760646702401243066,0.0000000340256456277079788348127757207,0.0000000340256456277079788348127757207,4.03460618652704487475469091781e-98,0.0000000340261440546772783734695348654,0.00188866768549060056716048521519,0.00220233248046794565805858232964,0.00190321690223873569984908887818,-0.000000371048915196760646702401243066,0.000000365463227682607373640848062979,0.000000736512142879368020343249306045,-1.38680670104731464059913303919e-180,7.4889180958167046249552312666e-182,-0.000000371048915196760646702401243066,-0.00000458594684702353828436099158208,-0.00000421489793182677763765859033902,-1.38680670104731464059913303919e-180,2.35840165021321827531895452082e-182,8.24201230796465604716115112315e-182,1.0
shift,1022,-0.0032200363781003105,0.0032252262642841257,0.0,0.0,0.0000195161895865719056842988075163,0.0000195161895865719056842988075163,2.52262225055570233198862902518e-92,1.3865800280831636188485805382e-94,-0.000000247175428637466515576553111137,0.0,0.0,-0.000000247175428637466515576553111137,0.0000000226662930484511014352375343111,0.0000000226662930484511014352375343111,2.6839793550732790946199102498e-98,0.0000000226665142297311635868755419931,0.00125813590237891434184263367339,0.0014675114021003242957661472439,0.00126783404826209603296008847789,-0.000000247175428637466515576553111137,0.000000243461853976086971084702476248,0.000000490637282613553486661255587385,2.77364052999269322757764259438e-180,2.31723947905538836642466661692e-182,-0.000000247175428637466515576553111137,-0.00000305497135663244302202196691623,-0.0000028077959279949765064454138051,2.77364052999269322757764259438e-180,-5.68447055583083101411367559992e-182,3.25860868066450261032908256993e-182,1.0
shift,1023,-0.0016100181890501553,0.0016113149641851594,0.0,0.0,0.00000975057546473648285875578315244,0.00000975057546473648285875578315244,2.51567452488218202277444365332e-92,6.91807460731132697430043351818e-95,-0.00000012349248091012976760281994528,0.0,0.0,-0.00000012349248091012976760281994528,0.0000000113244133742253521272182774099,0.0000000113244133742253521272182774099,1.3391198939564767258607229589e-98,0.0000000113244685841790197703415740168,0.000628580138891740708432646718908,0.000733400581373805918181821943282,0.000633428537332824584874746168941,-0.00000012349248091012976760281994528,0.000000121640790520603159909033741804,0.000000245133271430732927511853687084,-3.69822348857077258933998942593e-180,1.08542875668613911461113327565e-181,-0.00000012349248091012976760281994528,-0.0000015263226613752976371629337197,-0.00000140283018046516786956011377442,-3.69822348857077258933998942593e-180,-1.38358674811419226429091351356e-182,6.90051278817697189044291473076e-182,1.0
